"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"L03F6311",0.504986513260174,1.96326027128243,2.37242486602972,0.827533170552193,0.407934929181226,0.858693538673741
"L03F6312",0.0206542560327336,0,8.29839221017634,0,1,1
"L03F6313",0.104839126093553,4.61092828371489,8.24772364448373,0.559054653437472,0.576124421240061,0.894425206455564
"L03F6314",1.01077776869697,1.16371464524162,1.67890133232093,0.693140581187634,0.488221332660874,0.870101060442836
"L03F6315",0.0103271280163668,0,8.29839221019313,0,1,1
"L03F6316",0.016112500706821,0,8.29839221019874,0,1,1
"L03F6317",0.33331121715556,4.26184861751127,3.04350223446467,1.40031065831003,0.161420310533206,0.735755550530727
"L03F6318",0.127434080635085,5.77700787809848,8.27982209434349,0.697721256842602,0.485351531847078,0.870101060442836
"L03F6319",4.14297476177574,0.708862443993595,0.932355285860921,0.76029219198242,0.447079948027378,0.870101060442836
"L03F6320",0.0163854598512073,7.49354554525621,8.29781041745172,0.9030750485087,0.366486065551401,0.858693538673741
"L03F6321",0.398332403889851,3.69591673887534,1.84327231252349,2.00508449769721,0.0449540144772789,0.421935256474719
"L03F6322",0.14212079082875,0,5.96357701146317,0,1,1
"L03F6323",0.142138533511624,0,8.29839187623417,0,1,1
"L03F6324",0.082708176019486,5.74598423885462,8.28032798236019,0.693931961523196,0.487724878559449,0.870101060442836
"L03F6325",2.10308729540894,3.24307985551026,1.19904393245291,2.70472145993503,0.0068361684835518,0.213440371542006
"L03F6326",0.0118222518964191,0,8.29839221019874,0,1,1
"L03F6327",0.696162689635082,4.51665865412889,1.78898525341349,2.52470423974197,0.0115795696857237,0.266564414792584
"L03F6328",0.067621200797733,0,8.29839225255343,0,1,1
"L03F6329",0.00764300716804234,6.45616205608907,8.29839221019227,0.778001556513498,0.436568095606781,0.858693538673741
"L03F6330",4.24795313398682,-0.221200195604186,1.03616771404442,-0.213479143005516,0.830953255639193,1
"L03F6331",2.50203176520774,0.107891473056129,1.1634838269041,0.0927313904682422,0.926116958461627,1
"L03F6332",1.25531579515971,1.40273477400143,1.26520511148537,1.10870147556913,0.26755898515663,0.837608082675322
"L03F6333",0.0160801743652294,0,8.29839184798994,0,1,1
"L03F6334",0.023509483963792,0,8.29839222432157,0,1,1
"L03F6335",13.7254496237539,0.879876151813596,1.1319760362005,0.777292207321736,0.436986391567064,0.858693538673741
"L03F6336",0.0213673695688264,0,8.29839221019874,0,1,1
"L03F6337",0.003793630537578,0,8.2983922102004,0,1,1
"L03F6338",0.0725709881269993,6.45614948472043,8.29839230925308,0.778000032310057,0.43656899416657,0.858693538673741
"L03F6339",0.0353595359124053,0,8.29839222427071,0,1,1
"L03F6340",0.496943887513631,5.19301666135978,2.19441368320117,2.36647114494123,0.0179585741154274,0.315397457902194
"L03F6341",0.0786388463328214,0,8.29839225253063,0,1,1
"L03F6342",0.016112500706821,0,8.29839221019874,0,1,1
"L03F6343",0.127886037026326,0,8.2983922242236,0,1,1
"L03F6344",27.8154334614616,0.110299245449342,0.563594401681236,0.195706779769836,0.844839677541964,1
"L03F6345",0.191499754920792,4.43773169454019,3.87632887771175,1.14482847935231,0.252280215485818,0.814836098293274
"L03F6346",0.0875467801285307,7.45669415287164,8.29809024618663,0.898603646338788,0.36886381580582,0.858693538673741
"L03F6347",7.11204974949244,0.817276621025196,0.834495407012335,0.979366230368139,0.327399056526286,0.858693538673741
"L03F6348",1.16453798455566,0.790481133559474,1.19778489111523,0.659952500171776,0.509284311771593,0.870101060442836
